Seed_Channel_Name,Seed_Channel_ID,Seed_Niche,Discovered_Channel_Name,Discovered_Channel_ID,Discovered_Channel_URL,Discovered_Subs,Discovered_Video_Count,Discovered_Niche,Discovered_Country,LLM_Score,Embedding_Score,Discovered_Channel_Description,Discovered_Keywords,Seed_Keywords,Level,Timestamp
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Mel Robbins,UCk2U-Oqn7RXf-ydPqfSxG5g,https://www.youtube.com/@melrobbins,4750000,1141,Self-Improvement - Podcast/Interviews,US,0.63,0.795,NY Times Best Selling Author + Award Winning Podcast Host with 5x #1 best selling audiobooks on Audible.,"how to communicate effectively, building self confidence, public speaking tips, overcoming communication barriers, confident body language, effective communication skills, how to speak with confidence, communication strategies for success, improving interpersonal skills, how to express yourself clearly, confidence in conversations, communication techniques, stress management techniques, how to overcome overwhelm, mental health tips, self-care practices, mindfulness exercises, how to improve mental clarity, habits for a healthy mind, emotional well-being strategies, how to cope with anxiety, breathing techniques for relaxation, neuroscience of happiness, mindfulness for beginners, how to achieve personal growth, developing a success mindset, habits of high achievers, transforming your life, self-improvement strategies, how to set and achieve goals, building resilience, personal development tips, how to find your passion, overcoming limiting beliefs, life transformation techniques, motivation for personal growth","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-30T23:42:52.446786
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Joma Clips,UCqdwM6M5SPmuX779w-6iQTA,https://www.youtube.com/@joma_clips,374000,26,Tech Humor - Animated Skits,US,0.3,0.466,Clips from Joma Tech's videos,"tech humor skits, animated tech comedy, funny tech videos, programming humor, tech industry jokes, animated tech shorts, coding comedy skits, funny programming videos, tech satire animation, startup humor skits, animated coding jokes, tech culture comedy, programming tutorials, coding interview tips, how to code better, programming challenges, coding skills improvement, software development tips, best coding practices, programming career advice, tech job interview preparation, coding for beginners, software engineering insights, programming life lessons, tech industry trends, startup culture insights, big tech company culture, tech workplace humor, how tech companies work, tech job market trends, startup interview experiences, tech company reviews, life in tech, tech industry analysis, working in tech, tech career paths","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-30T23:43:07.256407
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Wild Hunt Conditioning - James Pieratt,UCTgBjdLR9VFgNsidVdBVdng,https://www.youtube.com/@wildhuntconditioning,302000,412,Physical Training - Educational Tutorials,US,0.4,0.383,"On this channel I explore the most powerful physical and mental training methods in history. As a world-record athlete and guerrilla author, I’ve dedicated my life to the research of tribal and historic training.

My goal is to support both your education and your connection with thousands of years of human performance. I offer a wealth of historical training routines that lay out these methods step-by-step for those looking to harness the training methods of the best athletes and warriors in human history.

I invite you to subscribe to my channel and enable notifications.

By doing so, you'll not only stay up to date with my latest uploads but also support the channel's mission to educate the world.

Thank you all. 

-James

#wildhuntconditioning ","best leg exercises, strength training tips, effective workout routines, how to build muscle, core strength exercises, weightlifting techniques, functional fitness training, bodyweight workout tips, training for athletes, strength training for beginners, advanced workout strategies, best protein supplements, creatine benefits, whey protein comparison, supplement reviews, nutritional advice for athletes, how to choose supplements, pre workout supplements, post workout nutrition, essential vitamins for fitness, supplement stacking strategies, natural supplements for performance, training like a champion, athlete performance breakdown, historical athlete analysis, mental strength in sports, speed training techniques, how to improve endurance, training methods of legends, greatest athletes of all time, sports science insights, techniques for peak performance, understanding athletic discipline","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-30T23:43:19.741091
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Proctor Gallagher Institute,UCh20lfVymrTPkw1nzhutatg,https://www.youtube.com/@bobproctortv,2230000,1085,Life Coaching - Educational Tutorials,US,0.67,0.784,"Welcome to the official YouTube channel for Bob Proctor, Sandy Gallagher, and Proctor Gallagher Institute organization. Proctor Gallagher is the foremost Life & Business coaching authority in the world, known for its Founder Bob Proctor from the hit movie, The Secret!  To millions of people across the globe, Proctor Gallagher has helped provide insights, inspiration, ideas, systems, and strategies to change the lives of many —  the sparks that have ignited career transformations, personal epiphanies, inner awakenings, and the creation of million-dollar fortunes the world over.  As a speaker, author, consultant, coach, and mentor, Bob Proctor and Sandy Gallagher have both worked with business entities and individuals around the world, instilling within them not only the mental foundations of success and the motivation to achieve, but also the actionable strategies that will empower them to grow, improve, and thrive in today’s ever-changing world. 

Be sure to subscribe to our Channel!","mindset transformation, personal growth strategies, overcoming limiting beliefs, self empowerment techniques, achieving personal goals, mindset coaching, building self confidence, positive thinking techniques, law of attraction, manifesting desires, personal development tips, self improvement strategies, life coaching techniques, how to be a life coach, coaching skills, effective coaching methods, coaching for success, mentorship strategies, coaching clients, professional coaching tips, coaching mindset, guidance for personal growth, coaching frameworks, transformational coaching, guided meditation for beginners, mindfulness practices, meditation techniques, spiritual meditation, meditation for personal growth, mindfulness exercises, stress relief meditation, meditation for clarity, breathing techniques, meditation for success, mindfulness in daily life, meditation benefits","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-30T23:43:33.235086
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Vookum,UCkSjEY0XyPdPouTs_YqOoQA,https://www.youtube.com/@vookummedia,286000,408,Luxury Watches - Vlog,Unknown,0.2,0.383,"Luxury watch dealer
21 W 47 St. NYC
Shop in person/ online ","buying luxury watches, first rolex purchase, luxury watch negotiation, upselling luxury watches, how to buy a rolex, luxury watch dealer tips, best rolex models, luxury watch buying guide, rolex sales strategies, how to negotiate watch prices, luxury watch customer experience, fastest selling rolex watches, rolex model comparisons, rolex buying tips, rolex investment value, rolex watch features, popular rolex models, rolex watch history, rolex market trends, rolex price guide, rolex watch reviews, how to spot fake rolex, watch dealer lifestyle, day in the life of a dealer, luxury watch business, watch dealer experiences, manhattan watch market, watch dealer vlog, luxury watch selling, watch industry insights, watch dealer success stories, behind the scenes watch sales","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-30T23:43:47.685345
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,LIFEOFDWHO,UC9rgZNX0-B7htTIo6p3jh1g,https://www.youtube.com/@lifeofdwho,399000,313,Lifestyle - Vlog,US,0.66,0.778,"Business inquiries 📧 Derwynn@Palettemgmt.com
Candles NOW AVAILABLE www.Whoshomestore.com 
","house tour vlog, moving into a new home, home organization tips, cleaning my house, furniture shopping vlog, day in my life vlog, unpacking my new house, life update vlog, home decor ideas, living in a new city, home maintenance tips, apartment tour vlog, habits for a productive life, finding balance in life, self improvement tips, daily routine vlog, how to stay organized, tips for a clean home, productive day in my life, intentional living tips, life balance strategies, how to be more organized, personal growth journey, time management tips","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-30T23:44:00.480776
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Team Fearless,UCf9_s9ii6BZ-klpgmtIi3WQ,https://www.youtube.com/@teamfearless,4250000,749,Motivational Speeches - Podcast/Interviews,Unknown,0.54,0.674,"Official Youtube Channel for Fearless Motivation
LISTEN on EVERY music platform.
::: SEARCH ""FEARLESS MOTIVATION"" now, on:
Spotify, Apple Music, iTunes, Amazon Music, Deezer and YouTube Music

NUMBER ONE WORLDWIDE for motivational speeches motivational music!

General Enquiries: team@fearlessmotivation.com
Business: nick@fearlessmotivation.com","motivational songs playlist, inspirational music, best motivational speeches, uplifting music for workouts, motivational lyrics, powerful motivational songs, music for motivation, inspirational workout music, songs for perseverance, motivational tracks for gym, music to inspire success, motivational anthems, gym motivation songs, workout motivation music, best gym playlists, fitness motivation videos, songs for gym workouts, motivational fitness speeches, music for lifting weights, high energy workout music, fitness inspiration, motivational quotes for gym, workout anthems, exercise motivation, overcoming challenges, personal growth motivation, resilience building, self-improvement tips, motivational speeches for success, mindset for success, how to stay motivated, inspiration for dream chasers, building mental strength, motivation for entrepreneurs, success mindset, never give up motivation","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-30T23:44:14.377918
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,The Koerner Office Business Ideas,UCzjpCGEXR7BU-_SJSl59CGQ,https://www.youtube.com/@thekoernerofficeideas,87500,544,Business - Documentary,US,0.54,0.774,This is the official Koerner Office business ideas channel.,"best business ideas 2025, unique business concepts, underrated business opportunities, hidden business gems, creative business ideas, innovative business concepts, business ideas for entrepreneurs, niche business opportunities, small business ideas 2025, overlooked startup ideas, business ideas you haven't thought of, unconventional business ideas, successful entrepreneur stories, business success case studies, entrepreneurship journeys, real life business success, inspiring business stories, how they built their business, entrepreneurship success tips, stories of young entrepreneurs, business growth stories, million-dollar business stories, entrepreneurship inspiration, successful business models, business trends 2025, future business ideas, emerging business trends, market insights for entrepreneurs, business analysis 2025, industry trends to watch, business opportunities in 2025, economic trends for startups, business growth insights, trending business ideas, market research for entrepreneurs, business innovation trends","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-30T23:44:27.685594
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,Vinh Giang,UC9K9Wnz6t4cLnCdTzAVrXqQ,https://www.youtube.com/@askvinh,3980000,1203,Communication Skills - Educational Tutorials,AU,0.54,0.445,"G'day! My name's Vinh Giang - I'm a communication skills teacher, part-entrepreneur, and part-magician (Yes I'm a bit of a mixed breed lol)

I'm passionate about helping you unlock your voice to unlock your potential.

I've dedicated the last 10 years to mastering my communication ability - speaking to over 100,000 people on stages all around the world, to coaching Fortune 500 CEOs to running my own communication skills workshops and masterclasses.

On this channel, you'll find a mix of practical communication tips to insights on building confidence & charisma. I share lessons that can help you in both your personal and professional life. 

Whether you're here to improve your public speaking skills, gain new perspectives, or simply enjoy a dose of motivation, you're in the right place. My goal is to empower you to communicate with impact and negotiate the reality you desire.

Hit that subscribe button and join me on this journey to becoming a more confident, effective communicator.

V
","how to improve communication skills, effective communication techniques, public speaking tips, confidence in communication, body language for communication, communication hacks, how to speak clearly, overcoming communication anxiety, building rapport quickly, storytelling techniques, how to engage an audience, communication frameworks, public speaking strategies, how to be a better speaker, top public speaking tips, storytelling in public speaking, overcoming fear of public speaking, how to command attention, public speaking exercises, charismatic speaking techniques, how to practice public speaking, effective presentation skills, how to tell a story effectively, how to improve social skills, building connections with others, joining group conversations, how to talk to strangers, deepening connections with others, overcoming social anxiety, how to be more charismatic, effective listening skills, how to make small talk, navigating social situations, how to build a personal brand","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-30T23:44:40.004178
Ali Abdaal,UCoOae5nYA7VqaXzerajD0lg,Productivity - Educational Tutorials,littlemixVEVO,UCssD3_aDYhaG44mwP53CO0w,https://www.youtube.com/@littlemixvevo,7540000,285,Music - Official Audio/Live Performances,Unknown,0.1,0.084,"Little Mix on Vevo - Official Music Videos, Live Performances, Interviews and more...","little mix official audio, little mix songs, little mix music, little mix album tracks, little mix audio tracks, listen to little mix, little mix new music, little mix latest songs, little mix full album, little mix audio playlist, little mix music videos, little mix live performance, little mix concert footage, little mix live shows, little mix tour performances, little mix live music, little mix live at wembley, little mix live tour, little mix live concert, little mix live recordings, little mix live songs, little mix lyric video, little mix song lyrics, little mix lyrics, little mix official lyric video, little mix lyric videos, little mix confetti album lyrics, little mix song meanings, little mix lyrics explained, little mix music with lyrics, little mix lyric video playlist","find your life's purpose, how to change your life, stop overthinking tips, achieve your goals, personal growth strategies, self improvement techniques, life advice for young adults, how to get ahead in life, mindset for success, overcoming self-doubt, build a lifestyle business, how to start a business, business ideas for 2025, financial freedom strategies, make money online, how to earn $1m, successful business case studies, entrepreneurial mindset, wealth building tips, starting a business from scratch, productivity tips and tricks, how to make time for everything, best productivity apps, time management strategies, habits for success, how to stay organized, boosting productivity at work, daily routines for productivity, overcoming procrastination, effective goal setting",1,2025-10-30T23:44:53.238480
