Channel_ID,Channel_Name,Date_Added,Processing_Status
UCKpz_4qERjwMB7oFMW1RmHw,Cambridge Law Faculty,2025-11-03T11:20:27.079946,cached_for_llm
UCRU0spMCoDaBZyhCcPFOyAQ,Ken Ward,2025-11-03T11:20:27.079946,filtered_subs
UC2rAZZvmvL8vowu0qQXNG-Q,Motivational Viral TV,2025-11-03T11:20:27.079946,filtered_subs
UCLebgUu82N_XaDbUHGva_ig,bleachy,2025-11-03T11:20:27.079946,skipped_few_videos
UCO5QSoES5yn2Dw7YixDYT5Q,Aperture,2025-11-03T11:20:27.079946,cached_for_llm
UCwDevr5zjWHu3eSgM0vDs_g,amecorg,2025-11-03T11:20:27.079946,filtered_subs
UCCHdN6cenSYxspuBG5hGS7w,Idea Infographics,2025-11-03T11:20:27.079946,filtered_subs
UCC1RmztYmOIuTGiw_G73fLg,YANA CHIRKINA,2025-11-03T11:20:27.079946,filtered_max_videos
UC5u53DhPVmDc9RUA9AuUulw,Coyotl,2025-11-03T11:20:27.079946,skipped_few_videos
UCANp2YejdjMHJ4rIuce93oA,History by Mae,2025-11-03T11:20:27.079946,skipped_few_videos
UCXZVeOY2keryCE3wKFTHGxQ,Sociology Classes by Shibu,2025-11-03T11:20:27.079946,filtered_country_IN
UCPn_wlMCqTDUZgC6Xd3nVug,Ultimate Word Definitions,2025-11-03T11:20:27.079946,filtered_max_videos
UCcYos33m_g5vqIi50_tYgrg,Thinkmerit - Master JEE & Boards,2025-11-03T11:20:27.079946,filtered_subs
UCr-ODu8TnpqF2sJMi1LCM4w,IHI Open School,2025-11-03T11:20:27.079946,cached_for_llm
UCXIJgqnII2ZOINSWNOGFThA,Fox News,2025-11-03T11:20:27.079946,filtered_max_videos
UCx68qqZktpK5nkXFBcEr4kA,CHANGSHA HAPPY GO Ceramic Tableware Supplier,2025-11-03T11:20:27.079946,filtered_subs
UCIyAy8lIQwnj-2CGt9e-N3g,Taimur_Laal,2025-11-03T11:20:27.079946,filtered_country_PK
UCBhAW9FzB_qhzxbkcqXqLPQ,Tech Explained,2025-11-03T11:20:27.079946,filtered_country_IT
UC3fZADLw9FsV-E5Utbbm0QQ,kelli•ninja,2025-11-03T11:20:27.079946,filtered_subs
UCTUqtjrHYGUwEOjAiUbVcUw,SkyHealth Learning Academy,2025-11-03T11:20:27.079946,filtered_country_AE
UCN9sHgUY6_L5E-4Sw-dLIjA,Wageningen Environmental Research,2025-11-03T11:20:27.079946,filtered_subs
UC3OOilQP8dHr69BI2BybuiQ,itsaProblemVEVO,2025-11-03T11:20:27.079946,cached_for_llm
UCnNXqZdTTGYAItnyq6L_rbg,Science Insights,2025-11-03T11:20:27.079946,filtered_country_IN
UCnYKC_TAu0dlCPxJsPCJdgA,Mystery Skulls - Topic,2025-11-03T11:20:27.079946,filtered_subs
UCsdJxGA27BSz7IiPMn9VV1g,Jack Chapple,2025-11-03T11:20:27.079946,cached_for_llm
UCpEndBvAimOBiSqpV9QZBKQ,Ananya アナンヤ,2025-11-03T11:20:27.079946,cached_for_llm
UCVcDBXwTxKIDGpfB7NTvqOQ,The Explained Channel,2025-11-03T11:20:27.079946,filtered_country_IN
UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,2025-11-03T11:20:27.079946,filtered_max_videos
UC08qAR-kyTJb8Xjwbo6C7ZQ,Ghost - Topic,2025-11-03T11:20:27.079946,cached_for_llm
UCTFWKO9EiG1lumOBA8bjMsQ,Jasmine Star,2025-11-03T11:20:27.079946,cached_for_llm
UCS_xsiVIMAH_sDgrVJpHSZA,Finance Broz,2025-11-03T11:20:27.079946,filtered_subs
UCzIyoPv6j1MAZpDHKLGP_eA,Morgan Wallen,2025-11-03T11:20:27.079946,cached_for_llm
UCfkzsfj7Go1Q_kRFZmJptsw,Students for Life of America,2025-11-03T11:20:27.079946,cached_for_llm
UCSc8lYlSyXiKeYhlIop8Ykg,Study Hall ,2025-11-03T11:20:27.079946,cached_for_llm
UCw4wosjC-DKq95xI5klz92w,Vision IAS,2025-11-03T11:20:27.079946,filtered_max_videos
UCwQnoax3HWID1WOzZ4mqLPQ,Cole Hastings,2025-11-03T11:20:27.079946,cached_for_llm
UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,2025-11-03T11:20:27.079946,filtered_country_DE
UCTpmmkp1E4nmZqWPS-dl5bg,Quanta Magazine,2025-11-03T11:20:27.079946,cached_for_llm
UC94CWk0h3FkvfarzL-9TUxg,Power Institute,2025-11-03T11:20:27.079946,filtered_subs
UC0sxhtq1q07yH0Wdiqs9ngw,Global Politics ,2025-11-03T11:20:27.079946,filtered_subs
UCGGf14wH0-iKBnOpXf0DV4w,WhiteSkiii,2025-11-03T11:20:27.079946,filtered_subs
UC_iW_KvXMd7-hJb8yrDgI3A,UCLA Environment,2025-11-03T11:20:27.079946,filtered_subs
UCWNi_ws2zQSJ9k-OIc5Rf2A,MANIFESTED PUBLISHERS,2025-11-03T11:20:27.079946,filtered_max_videos
UCfnuZk44VjeHQq_5IIEJAnw,Nancy Bullard (Mrs. B TV),2025-11-03T11:20:27.079946,skipped_few_videos
UCK8sQmJBp8GCxrOtXWBpyEA,Google,2025-11-03T11:20:27.079946,cached_for_llm
UCMMEt0lMPTmSgVu-liIpKkw,Olga Koelsch,2025-11-03T11:20:27.079946,filtered_country_NO
UCNI0qOojpkhsUtaQ4_2NUhQ,Osmosis from Elsevier,2025-11-03T11:20:27.079946,cached_for_llm
UCIZwIF-RyQxQNroTd5AFKNQ,Mike Sherrard,2025-11-03T11:20:27.079946,cached_for_llm
UCbiF4WGkj7H0IcT8myL0nlg,GSLIM,2025-11-03T11:20:27.079946,filtered_subs
UCdUCBgvTRdkD5PvA_gyi57A,The Language Library,2025-11-03T11:20:27.079946,filtered_subs
UC-9b7aDP6ZN0coj9-xFnrtw,Astrum,2025-11-03T11:20:27.079946,cached_for_llm
UC84BLMH2b5kquBloCaiddrw,Economics Videos That Don't Suck,2025-11-03T11:20:27.079946,filtered_subs
UCrvG04V6wbOau6fVJI01OlQ,DRM News,2025-11-03T11:20:27.079946,filtered_max_videos
UCz-pFBjbqeCCD2ul3BAnh4Q,10 Lines on,2025-11-03T11:20:27.079946,filtered_country_IN
UC9E3khO8S6uagV3nKpO7BeA,Nomadic Kitty,2025-11-03T11:20:27.079946,filtered_subs
UC9Tib0IsWBst6tlQ-p3L4Pw,Will Bowers,2025-11-03T11:20:27.079946,skipped_few_videos
UCFgunGjwTepPN2mELLy2tsw,American Patriot Hub,2025-11-03T11:20:27.079946,filtered_max_videos
UClHVl2N3jPEbkNJVx-ItQIQ,HealthyGamerGG,2025-11-03T11:20:27.079946,cached_for_llm
UCBD8s5PzU7Desuv3QBDjTJA,HSPATH,2025-11-03T11:20:27.079946,filtered_country_IN
UCEbKmzWByEckp32WtvCy0VQ,freethinking ENGLISH Shorts,2025-11-03T11:20:27.079946,filtered_subs
UCLG1HMjL-MK8bmBmZjsqfwQ,SAGE Video,2025-11-03T11:20:27.079946,filtered_subs
UC2kzBeBKUiZ9WUYTAInyLDw,Economics,2025-11-03T11:20:27.079946,filtered_subs
UC3TJi0V-Zc5mL1PkPah_Ptw,UQ Science,2025-11-03T11:20:27.079946,cached_for_llm
UCgZgYvJ0r3He-qiAjBhu35A,Fullintel,2025-11-03T11:20:27.079946,filtered_subs
UC0hph8p4fB5OMho20H_hpiA,Bloomberg Center for Cities at Harvard University,2025-11-03T11:20:27.079946,filtered_subs
UCn7oUV959X0PQ3wx4N8xnGA,Paranormal adventure ,2025-11-03T11:20:27.079946,filtered_subs
UCdFJqgt5FYi8qW5D5sso-Hg,American Patriots for Convention of States,2025-11-03T11:20:27.079946,filtered_subs
UCrp_UI8XtuYfpiqluWLD7Lw,CNBC Television,2025-11-03T11:20:27.079946,filtered_max_videos
UCHWXhYtSP5FN6y4qcBrSMbg,Jog - Topic,2025-11-03T11:20:27.079946,cached_for_llm
UCS0Sp0UfbRBxVRqLoz9JuSQ,KIDU (Kids' University),2025-11-03T11:20:27.079946,filtered_subs
UCpSr3zuNE4ZJoN1e2upu2Nw,CFR Education,2025-11-03T11:20:27.079946,cached_for_llm
UC2j1xhEnRoagIL5RdXOHvBg,Professor Leckrone,2025-11-03T11:20:27.079946,filtered_subs
UC99SmmX-YhR6jJWIIwvO__g,The Well Traveled,2025-11-03T11:20:27.079946,filtered_subs
UCBpOP2LvDw7l2j6phMgVYaA,Niharika Choudhary,2025-11-03T11:20:27.079946,filtered_country_IN
UCmuTmpLY35O3csvhyA6vrkg,TeleSUR English,2025-11-03T11:20:27.079946,filtered_max_videos
UCiQtJ9wVv8R-x7GKHzgZu8A,MorganWallenVEVO,2025-11-03T11:20:27.079946,cached_for_llm
UCGKEZI_Y8klYxCSIX_-dyNw,Freebandz Ent,2025-11-03T11:20:27.079946,cached_for_llm
UCoyVP_7TksKXPPOIC_3D77w,GovTalkToday,2025-11-03T11:20:27.079946,filtered_subs
UCKE86hHnKVGExM6jEZM747Q,Tech Might,2025-11-03T11:20:27.079946,filtered_country_PK
UCogMB5Dasui73w9DnCpObzA,Exploring Ancient Myths,2025-11-03T11:20:27.079946,filtered_subs
UCknLrEdhRCp1aegoMqRaCZg,DW News,2025-11-03T11:20:27.079946,filtered_max_videos
UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,2025-11-03T11:20:27.079946,filtered_max_videos
UCpJ2GGms6lnWLtuTX-PNY9Q,Recokh,2025-11-03T11:20:27.079946,cached_for_llm
UCU9ccRjKksigQicSlIRlcOQ,PodClip Vault,2025-11-03T11:20:27.079946,filtered_subs
UC6-URUKHVmFWSt_KdRsX8UA,Investing Basics,2025-11-03T11:20:27.079946,cached_for_llm
UCOgybRtXVaaJiJhnP0393jA,Miuka ,2025-11-03T11:20:27.079946,filtered_country_JP
UCSUx8XzYbinaF0whJYXHU8Q,Conservation Strategy Fund,2025-11-03T11:20:27.079946,cached_for_llm
UC7IcJI8PUf5Z3zKxnZvTBog,The School of Life,2025-11-03T11:20:27.079946,cached_for_llm
UCTTMyZa_MvGJu3v0vkNOhVg,Simplified Education,2025-11-03T11:20:27.079946,filtered_subs
UC9pGVgLJs9TLTmdVy4idwKA,Buzzfix,2025-11-03T11:20:27.079946,filtered_subs
UCrwtoexMB4UD7v2r9DS7zzw,Rizki Aditama | Sekolah Trading,2025-11-03T11:20:27.079946,filtered_max_videos
UC9nSKvcOz_By32iNZshwdKA,Traci Rowe,2025-11-03T11:20:27.079946,filtered_subs
UC8KeTcWfu3ThkasR-qFS_Ug,GUIDE IN DUBAI,2025-11-03T11:20:27.079946,filtered_country_AE
UCM9tLH0teI9WwmmAKH-xzsw,CMAC,2025-11-03T11:20:27.079946,filtered_subs
UCLjv1v1L9q708UFLbxIcvmg,Random Channel Ketelin,2025-11-03T11:20:27.079946,filtered_country_BR
UCKFQ0ZIOFeE0abOvqR13tiw,Reveal AI,2025-11-03T11:20:27.079946,filtered_subs
UCnCyxgGNUvNnpG-2cf8M6_w,ELT Buzz English,2025-11-03T11:20:27.079946,filtered_subs
UC35TDFl2IpUk61qhJL9sMOQ,Pop Goes Joe,2025-11-03T11:20:27.079946,filtered_subs
UCQrgetn1CTBp3aa3xzbeXJw,Yale Medicine,2025-11-03T11:20:27.079946,cached_for_llm
UCKuZHhneoyhEXe7G0pqR_bw,"Infoadda,👍💯",2025-11-03T11:20:27.079946,filtered_subs
UCw7hRkEAmkNFa16dxMkrjxA,Danni edits,2025-11-03T11:20:27.079946,filtered_subs
UCIJr9qiD_TtLgEcLxiRQTUA,Learn Basics,2025-11-03T11:20:27.079946,filtered_max_videos
UCL8Nxsa1LB9DrMTHtt3IKiw,Mashable,2025-11-03T11:20:27.079946,filtered_max_videos
UCOE69QrJB2HaDsL4oKRRVmg,Joseph DeBenedictis,2025-11-03T11:20:27.079946,cached_for_llm
UCcjrC8BFmC04Pjy9yiyJsag,Newcastle University,2025-11-03T11:20:27.079946,cached_for_llm
UCUi2SFPyyDNcsH2ZGpHyQIQ,magnify,2025-11-03T11:20:27.079946,skipped_few_videos
UC16niRr50-MSBwiO3YDb3RA,BBC News,2025-11-03T11:20:27.079946,filtered_max_videos
UCGINcKuFbysZAslgL46KeOA,The University of Chicago,2025-11-03T11:20:27.079946,filtered_max_videos
UCAMNEnixjT-RO9KiDb3E2iw,James Muldoon,2025-11-03T11:20:27.079946,cached_for_llm
UCB4NFn-8oipHct0IfAQBQrQ,Unnecessary Inventions,2025-11-03T11:20:27.079946,cached_for_llm
UCRFzfDmxPoedpWbO1zqE1yw,Universe Lair,2025-11-03T11:20:27.079946,skipped_few_videos
UC0ZpTXIPeVdQqKPIVUrTjiQ,FocusRx | Customized Career Coaching,2025-11-03T11:20:27.079946,cached_for_llm
UCkUDHpSP0xouVm5QNSJy9ew,Future Ai Robots,2025-11-03T11:20:27.079946,filtered_country_PK
UC3KbhYa4bXrOgIROdpmveNA,Cloud_was_here2,2025-11-03T11:20:27.079946,filtered_subs
UCZYTClx2T1of7BRZ86-8fow,SciShow,2025-11-03T11:20:27.079946,filtered_max_videos
UCoUxsWakJucWg46KW5RsvPw,Financial Times,2025-11-03T11:20:27.079946,filtered_max_videos
UC8916kFtQkupT41XVjfyZsg,UC Science,2025-11-03T11:20:27.079946,filtered_subs
UCyRlbLHHmuZ6QuHKY0yVnMg,Lowkey.Sophie,2025-11-03T11:20:27.079946,filtered_max_videos
UCwVRLP3k8WBM6zSIspcbdbw,LaMotivation,2025-11-03T11:20:27.079946,filtered_country_DE
UC2o9Vjg9g2mS6QPFGMV8duQ,Math Vibe,2025-11-03T11:20:27.079946,cached_for_llm
UCTPJmNNiLw9eqDac2WjlNIA,Ari,2025-11-03T11:20:27.079946,cached_for_llm
UCcKjc01cooAY0Do6AgMfGyQ,Meme Culture ,2025-11-03T11:20:27.079946,skipped_few_videos
UCTxUwcJJWYy63YgJbJXRF7g,Juicy J,2025-11-03T11:20:27.079946,cached_for_llm
UCg5WjzrwxRRUUDf7WHKPzsA,Kallaway,2025-11-03T11:20:27.079946,cached_for_llm
UCFkrm6TTxoXVicJVdVvpuTw,Chike Live,2025-11-03T11:20:27.079946,cached_for_llm
UC_Ynnj0GlRxKDW3w5SMDCzw,Tiny Tales English ,2025-11-03T11:20:27.079946,filtered_subs
UCLDQAez3vikRkZ0pDVwX5FQ,TATE-ZONE,2025-11-03T11:20:27.079946,filtered_subs
UCjXB7nX8bL2U2sje8d212Yw,Roland S. Martin,2025-11-03T11:20:27.079946,filtered_max_videos
UCaXkIU1QidjPwiAYu6GcHjg,MSNBC,2025-11-03T11:20:27.079946,filtered_max_videos
UChiVMDZtKPhOmLVZ6dCR1DA,Sky Jack Morgan,2025-11-03T11:20:27.079946,filtered_max_videos
UCvScrH2EyCHOWYtmctIphBQ,The History You Missed,2025-11-03T11:20:27.079946,filtered_subs
UCU98JVxJf-VQXbPQPNbkbQQ,Meditations for the anxious mind,2025-11-03T11:20:27.079946,cached_for_llm
UCLZRuu4dtysnQHn2TGxk93g,MindShift Clips,2025-11-03T11:20:27.079946,filtered_country_GR
UCBMQUaUg2GEnBL4i7S6Ouqg,Worldwide Traditions,2025-11-03T11:20:27.079946,filtered_subs
UC5Ghe5TBQGYIOANuiNW4hDQ,Garys Economics,2025-11-03T11:20:27.079946,cached_for_llm
UC754do8QLwcl8DEG2GBqFRA,Mind Mosaic,2025-11-03T11:20:27.079946,filtered_subs
UCZgQGZGfNkC8_jV-7iapKHA,The Rich And Famous Files,2025-11-03T11:20:27.079946,filtered_subs
UCv8p2XGz8k9rGL8neuqth_w,canadian zone ,2025-11-03T11:20:27.079946,filtered_subs
UCSs1vWPc1-EBVBkuSbMSCvA,Milou Pietersz,2025-11-03T11:20:27.079946,cached_for_llm
UC6lsKOED7uB6JbqBQDRROJA,Let's Learn Public Health,2025-11-03T11:20:27.079946,cached_for_llm
UCBZP9fXThLV-IN2NvYjGvaw,Loren Feldman,2025-11-03T11:20:27.079946,filtered_subs
UCUd_Tg0FoMZRvE-mReCz3Pw,InterPolAber,2025-11-03T11:20:27.079946,filtered_subs
UC7q-GcHyjCHkTpXCUTLzy7Q,Philosophy Overdose,2025-11-03T11:20:27.079946,cached_for_llm
UCdBsAaKfd0qpjTHf0voH1Yg,Biomeducated,2025-11-03T11:20:27.079946,filtered_country_BE
UCa281l3X0l09ixK5sy6vrCw,Prime point news,2025-11-03T11:20:27.079946,filtered_subs
UCg3ERB0zyFdl-N9_omCsLRg,Mr.PiwPiew,2025-11-03T11:20:27.079946,cached_for_llm
UCmEDdYsBjM0LkYWojQ8QN4A,Speech on success,2025-11-03T11:20:27.079946,filtered_country_IN
UCvC6KqMFj7ifnd-JH7hYtQA,Live Action,2025-11-03T11:20:27.079946,cached_for_llm
UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,2025-11-03T11:20:27.079946,cached_for_llm
UC2DTNSotN6ceuu8ur4DRbmQ,Reddittia,2025-11-03T11:20:27.079946,filtered_subs
UCjQAJ5BfF4jdOMDvc0RCgzw,Tebtalks,2025-11-03T11:20:27.079946,filtered_subs
UCnbAQEeit5CJYnaoei5NGIA,Kyle Matthews,2025-11-03T11:20:27.079946,filtered_subs
UC8vLzAG8k1RatHCHd7nkFUw,Liminal Arcade,2025-11-03T11:20:27.079946,filtered_subs
UCv_PUh_dXWCCrZpU7lCw22w,Mushtaq Ahmad,2025-11-03T11:20:27.079946,filtered_country_PK
UCSIFu39z2Dy3vLVS_hlxsdQ,Blair (Whatitis),2025-11-03T11:20:27.079946,cached_for_llm
UCpMcsdZf2KkAnfmxiq2MfMQ,Arvin Ash,2025-11-03T11:20:27.079946,cached_for_llm
UCVY5YwwgpprO_2KEYz-cVrw,Government Analysis Function,2025-11-03T11:20:27.079946,filtered_subs
UCrw4-qe3kFZNdw51cKjr2XQ,BP International,2025-11-03T11:20:27.079946,filtered_subs
UCqlYzSgsh5jdtWYfVIBoTDw,Fox News Clips,2025-11-03T11:20:27.079946,filtered_max_videos
UCcvlLFpMy81h0gWTxPY-Jnw,Jonathan Miller Music,2025-11-03T11:20:27.079946,cached_for_llm
UCttwStSDBO0hlz6q6i3dvvQ,Jerry Shkavritko,2025-11-03T11:20:27.079946,filtered_subs
UCEKkDmdUcK1T3upDpYfb4zw,SpeltOut,2025-11-03T11:20:27.079946,filtered_country_IN
UCS6yG-bLRA9C8ayoPhE-HjQ,Ohio Senate Republicans,2025-11-03T11:20:27.079946,filtered_subs
UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2025-11-03T11:20:27.079946,filtered_max_videos
UC3qW8yyZHOvif8hR32CdCUw,RicochetScience,2025-11-03T11:20:27.079946,cached_for_llm
UC5kZqMTfdy7qzzEisIoH_OQ,JadeRobin,2025-11-03T11:20:27.079946,cached_for_llm
UCFPvnkCZbHfBvV8ApBBE0vA,JJ Medicine,2025-11-03T11:20:27.079946,cached_for_llm
UCT3EznhW_CNFcfOlyDNTLLw,Minority Mindset,2025-11-03T11:20:27.079946,cached_for_llm
UC22s1Pa2i9p9EpRgiQ1DCuA,Engineering Drawing with Umang,2025-11-03T11:20:27.079946,filtered_country_IN
UC68TLK0mAEzUyHx5x5k-S1Q,Jeff Nippard,2025-11-03T11:20:27.079946,cached_for_llm
UCZ0PirxURj8AWtBIdIVSF9Q,𝐒𝐭𝐮𝐝𝐲 𝐊𝐨𝐫𝐨,2025-11-03T11:20:27.079946,filtered_country_IN
UCKX8qlNu2v4m0bCkhd7jicA,Haley Kalil,2025-11-03T11:20:27.079946,filtered_max_videos
UCpp_h9ZN0NnXoFgLmrs4MFg,Julian Camacho,2025-11-03T11:20:27.079946,filtered_subs
UCT6zcE-d5Rlc2xto-1lNjgA,Diary of 4,2025-11-03T11:20:27.079946,filtered_max_videos
UCCkAre3VdvbZz6p6gsbnHVA,IAS Illumine,2025-11-03T11:20:27.079946,filtered_country_IN
UCXLZUvZ6cNnkLiJOIoXPhew,Griffith University,2025-11-03T11:20:27.079946,cached_for_llm
UCa9gErQ9AE5jT2DZLjXBIdA,Shaw Talebi,2025-11-03T11:20:27.079946,cached_for_llm
UC8N-CwxI4qz1wMT-bL9maFw,The Singing History Teachers,2025-11-03T11:20:27.079946,cached_for_llm
UCGSGPehp0RWfca-kENgBJ9Q,JREG,2025-11-03T11:20:27.079946,cached_for_llm
UCXdBRizIkHWp-DLW-SCqP_Q,House Of Facts,2025-11-03T11:20:27.079946,filtered_subs
UCvIXLhbRYn9MRqzquBqM8SA,Natalie Frank,2025-11-03T11:20:27.079946,filtered_subs
UC4EBMTzT0PWXBOJYBFVSEUg,Controlled Chaos,2025-11-03T11:20:27.079946,filtered_subs
UCC03-Rich_1-C5sJ2QQAhWA,Jimmy Zhang,2025-11-03T11:20:27.079946,cached_for_llm
UCKtK890BFXJ9TVy80uUv48Q,The Halfie Project,2025-11-03T11:20:27.079946,cached_for_llm
UC-63BXrSjNIPSJPc4DAO7eg,EXC Awards,2025-11-03T11:20:27.079946,filtered_subs
UCA1pil7GfHhJugZAhrDtTVQ,Surgical Knowledge,2025-11-03T11:20:27.079946,filtered_country_PK
UCroz7JPK0OvdqlF3z0gBOIw,Earth and Space Sciences X,2025-11-03T11:20:27.079946,cached_for_llm
UCc9DHAB22pmnG6r7tC3r4cw,Richard Huish College,2025-11-03T11:20:27.079946,filtered_subs
UCHWuOgeqt-c1aqCQhHdHGlw,Nta Net Preparation,2025-11-03T11:20:27.079946,filtered_country_IN
UCKWoQf6ANuOclrBz5W7ryfQ,Relive History,2025-11-03T11:20:27.079946,filtered_subs
UC8p1vwvWtl6T73JiExfWs1g,CBS News,2025-11-03T11:20:27.079946,filtered_max_videos
UCKK-wEyeX_J6f1U_33MfhRw,Secondary Skills,2025-11-03T11:20:27.079946,filtered_subs
UCfhEE36NCJOtTduGE4ECxjg,majoryungnigga,2025-11-03T11:20:27.079946,filtered_subs
UCNw6eXUbyv-Dk39SSSeE69A,Science and Art of Public Health,2025-11-03T11:20:27.079946,filtered_subs
UCDCEnqrxozcG72G9wZIEThQ,The NewDEAL,2025-11-03T11:20:27.079946,filtered_subs
UCxCUXiehh4AUVWqC4lZ9wIQ,BrainFriend,2025-11-03T11:20:27.079946,filtered_subs
UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,2025-11-03T11:20:27.079946,filtered_max_videos
UCjPX6GE9CKFm7feaRyUPXZw,Korczyk's Class,2025-11-03T11:20:27.079946,cached_for_llm
UCtMGrbxf3_cmpHlRPNgKFtg,Technology Dash,2025-11-03T11:20:27.079946,filtered_subs
UC67L7LUp7rfH6Az8tCuay4g,Inside the Lyrics,2025-11-03T11:20:27.079946,filtered_subs
UCEik-U3T6u6JA0XiHLbNbOw,Bozeman Science,2025-11-03T11:20:27.079946,cached_for_llm
UCEvJa4PqhUgp3opS7z1sAAw,"Dr. Chris, PharmD",2025-11-03T11:20:27.079946,filtered_subs
UCf1jN421MvkLJGO0a8SKe5A,The Conscious Commune ,2025-11-03T11:20:27.079946,skipped_few_videos
UC9hJ2UnFDCp1BOZ0moL69QQ,KonicaMinoltaUS,2025-11-03T11:20:27.079946,filtered_subs
UCUqHcOmcznOSgNjMJ7qEzIg,AHRQ Primary Care,2025-11-03T11:20:27.079946,filtered_subs
UCM_PsKK4kvrOTNrHlsgK6pQ,Marketing Explained,2025-11-03T11:20:27.079946,filtered_country_ES
UCA_QWzlCfKpEYTV0Urr7cUg,Wesleyblack,2025-11-03T11:20:27.079946,skipped_few_videos
UCH_MsVVRSlZXrk_PkGEfbxw,Can We Talk? Hosted by Dan Mason,2025-11-03T11:20:27.079946,filtered_subs
UCpVm7bg6pXKo1Pr6k5kxG9A,National Geographic,2025-11-03T11:20:27.079946,filtered_max_videos
UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,2025-11-03T11:20:27.079946,filtered_max_videos
UCTAgbu2l6_rBKdbTvEodEDw,Nerdist,2025-11-03T11:20:27.079946,filtered_max_videos
UCQxbkY1l9orvoMLv04pCOcQ,The Science Fact,2025-11-03T11:20:27.079946,filtered_country_IN
UCN7n6IeXXm9Zz5mgV_PgZHg,The Art of Being Human,2025-11-03T11:20:27.079946,filtered_country_ID
UC7kIy8fZavEni8Gzl8NLjOQ,Alex O'Connor,2025-11-03T11:20:27.079946,cached_for_llm
UCxRSpkGOH_09pxKvgD8S5jQ,Study of Antiquity and the Middle Ages,2025-11-03T11:20:27.079946,cached_for_llm
UCupvZG-5ko_eiXAupbDfxWw,CNN,2025-11-03T11:20:27.079946,filtered_max_videos
UCIbCkxo18-nUxbIsoD0ozLw,@economicsiskingofwealth,2025-11-03T11:20:27.079946,filtered_subs
UCPghbLaIQHVWsnphUSj6mZQ, Basics of Sociology ,2025-11-03T11:20:27.079946,filtered_subs
UCyFRcOLzOYZe462jYCNag8g,Jimi Moso,2025-11-03T11:20:27.079946,skipped_few_videos
UCZYs8Q3tCiuFLB0kECN-b1Q, Hyper Rocky,2025-11-03T11:20:27.079946,filtered_country_IN
UCK08RpWeZV6EygZYgZN8xpA,OpenTuition,2025-11-03T11:20:27.079946,filtered_max_videos
UCqDNzPPYBBenLgu5IuyT9sg,Matt Fyfield,2025-11-03T11:20:27.079946,filtered_subs
UCH1dpzjCEiGAt8CXkryhkZg,Bernie Sanders,2025-11-03T11:20:27.079946,cached_for_llm
UCGaSR-bOUU1XLGq9d4POpJw,Unsupervised Nerds,2025-11-03T11:20:27.079946,filtered_subs
UC-pL0CeQdSClY-z4V8iNK-g,Impossible Science,2025-11-03T11:20:27.079946,skipped_few_videos
UCt8lRYpzb-sSrKFb4DT2ECw,American Enterprise Institute,2025-11-03T11:20:27.079946,filtered_max_videos
UCQfwfsi5VrQ8yKZ-UWmAEFg,FRANCE 24 English,2025-11-03T11:20:27.079946,filtered_max_videos
UC5Dyz7MH395_C7o-nUrzjUw,POLITICAL SCIENCE TUTORIALS,2025-11-03T11:20:27.079946,filtered_country_IN
UCEGgBQHA20NHvXaekAdiOmQ,Bruce Ke,2025-11-03T11:20:27.079946,skipped_few_videos
UCt8xPLI3TnRXYUQbGdMf_IQ,Evangelical Times,2025-11-03T11:20:27.079946,filtered_subs
UCggXQcy57bwxUeZI1LB8DCw,Tech Is The New Black,2025-11-03T11:20:27.079946,cached_for_llm
UCY6DpwQetygtye7GM1zVHmw,tiffanyferg,2025-11-03T11:20:27.079946,cached_for_llm
UC-mLb2dq2Q0aThykHmXatCg,MES e-Learning,2025-11-03T11:20:27.079946,filtered_country_IN
UCzWQYUVCpZqtN93H8RR44Qw,Seeker,2025-11-03T11:20:27.079946,filtered_max_videos
UCf_tUhlRBFHi1bElzwMWTgg,Desan Art,2025-11-03T11:20:27.079946,filtered_country_IN
